year,affiliation,paper_count,region,country
2023,DUNHUANG ACADEMY,1,Other/Unknown,Unknown
2023,Daegu Gyeongbuk Institute of Science and Technology,1,Other/Unknown,"Korea, Republic of"
2023,Dalian University of Technology,10,China,China
2023,Dalle Molle Institute for Artificial Intelligence Research,1,Europe,Switzerland
2023,Dartmouth College,9,United States,United States
2023,Databricks,2,Other/Unknown,Unknown
2023,Datadog,1,Other/Unknown,Unknown
2023,Dataheroes,1,Other/Unknown,Unknown
2023,Datakalab,1,Other/Unknown,Unknown
2023,Davis & Elkins College,1,United States,United States
2023,De Montfort University Leicester,1,Europe,United Kingdom
2023,Deakin University,3,Asia-Pacific (excl. China),Australia
2023,DeePathology,1,Other/Unknown,Unknown
2023,Deep Genomics,1,Other/Unknown,Unknown
2023,DeepGate,1,Other/Unknown,Unknown
2023,Defense Language Institute Foreign Language Center,14,United States,United States
2023,Delft University of Technology,8,Europe,Netherlands
2023,Descript,1,Other/Unknown,Unknown
2023,Descript Inc,1,Other/Unknown,Unknown
2023,"Dexcom, Inc.",1,Other/Unknown,Unknown
2023,Dhirubhai Ambani Institute of Information and Communication Technology,1,Asia-Pacific (excl. China),India
2023,DiDi,2,China,China
2023,Dickinson College,1,United States,United States
2023,DigiPen Institute of Technology,3,United States,United States
2023,"Donghua University, Shanghai",2,China,China
2023,Dublin City University,1,Europe,Ireland
2023,Duke University,37,United States,United States
2023,Dyson,1,Other/Unknown,Unknown
2023,EHESS,1,Other/Unknown,Unknown
2023,ENIC Telecom Lille 1,2,Europe,France
2023,EPFL - EPF Lausanne,38,Europe,Switzerland
2023,ETHZ - ETH Zurich,64,Europe,Switzerland
2023,EURECOM,3,Other/Unknown,Unknown
2023,East China Normal University,5,China,China
2023,Eberhard-Karls-Universität Tübingen,15,Europe,Germany
2023,Ecole Nationale Supérieure de Techniques Avancées,1,Europe,France
2023,"Ecole Nationale Supérieure en Electrotechnique, Electronique, Informatique et Hydraulique de Toulouse",2,Europe,France
2023,Ecole Nationale de la Statistique et de l'Administration Economique,3,Europe,France
2023,Ecole Normale Supérieure de Fontenay-Saint Cloud,5,Europe,France
2023,Ecole Normale Supérieure de Lyon,1,Europe,France
2023,Ecole Normale Supérieure de Paris,8,Europe,France
2023,Ecole Supérieure de Commerce de Rouen,1,Europe,France
2023,Ecole pour l'Informatique et les nouvelles Technologies - Albania,9,Other/Unknown,Albania
2023,Edith Cowan University,1,Asia-Pacific (excl. China),Australia
2023,Eindhoven University of Technology,10,Europe,Netherlands
2023,Einsteinmed,1,United States,United States
2023,EleutherAI,2,Other/Unknown,Unknown
2023,Emmi,2,Other/Unknown,Unknown
2023,Emory University,3,United States,United States
2023,Engineering Institute of Technology,60,Asia-Pacific (excl. China),Australia
2023,Ericsson,1,Other/Unknown,Unknown
2023,Escuela Superiore de Administración Pública,3,Latin America,Colombia
2023,Estonian University of Life Sciences,1,Europe,Estonia
2023,Eurecom,2,Other/Unknown,Unknown
2023,European Regional Educational Academy of Armenia,1,Other/Unknown,Armenia
2023,Evangelische Fachhochschule Darmstadt,11,Europe,Germany
2023,Evangelische Hochschule für Soziale Arbeit Dresden (FH),2,Europe,Germany
2023,EverEx,1,Other/Unknown,Unknown
2023,Excit AI,1,Other/Unknown,Unknown
2023,Exponent Inc.,1,Other/Unknown,Unknown
2023,FAIR,1,Other/Unknown,Unknown
2023,FAR AI,2,Other/Unknown,Unknown
2023,Fachhochschule für Bank- und Finanzwirtschaft,2,Europe,Austria
2023,Federal University (Brazil),3,Latin America,Brazil
2023,FiT,1,Other/Unknown,Unknown
2023,Flatiron Institute,14,United States,United States
2023,Florida Atlantic University,1,United States,United States
2023,Florida International University,3,United States,United States
2023,Florida State University,1,United States,United States
2023,Fondazione Bruno Kessler,2,Other/Unknown,Unknown
2023,Ford Motor Company,2,Other/Unknown,Unknown
2023,Fordham University,1,United States,United States
2023,Fortiss,1,Other/Unknown,Unknown
2023,Foundation University,1,Asia-Pacific (excl. China),Philippines
2023,Fraunhofer Society,1,Europe,Germany
2023,Freie Universität Berlin,2,Europe,Germany
2023,Friedrich-Alexander Universität Erlangen-Nürnberg,1,Europe,Germany
2023,Fudan University,35,China,China
2023,Futurise,3,Other/Unknown,Unknown
2023,Fuzhou University,1,China,China
2023,Fyusion Inc,2,Other/Unknown,Unknown
2023,GE HealthCare,1,Other/Unknown,Unknown
2023,GM Cruise LLC,1,Other/Unknown,Unknown
2023,GSK plc,2,Other/Unknown,Unknown
2023,"Galois, Inc.",1,Other/Unknown,Unknown
2023,Geely,1,Other/Unknown,Unknown
2023,Genentech,6,Other/Unknown,Unknown
2023,Genesis,1,Other/Unknown,Unknown
2023,Genmo AI,1,Other/Unknown,Unknown
2023,Georg-August Universität Göttingen,2,Europe,Germany
2023,George Mason University,3,United States,United States
2023,George Washington University,2,United States,United States
2023,Georgetown University,3,United States,United States
2023,Georgia Institute of Technology,63,United States,United States
2023,Georgia State University,1,United States,United States
2023,Ghana Telecom University College,1,Middle East & Africa,Ghana
2023,Gipsa-lab,1,Other/Unknown,Unknown
2023,Globe University & Minnesota School of Business,32,United States,United States
2023,Google,236,United States,United States
2023,Google DeepMind,84,Europe,United Kingdom
2023,Gray Swan AI,2,Other/Unknown,Unknown
2023,Graz University of Technology,1,Europe,Austria
2023,Griffith University,4,Asia-Pacific (excl. China),Australia
2023,Guangdong University of Foreign Studies,1,China,China
2023,Guangdong University of Technology,2,China,China
2023,Guangming Lab,2,Other/Unknown,Unknown
2023,Guangxi Medical University,2,China,China
2023,Guangxi Normal University,2,China,China
2023,Guangzhou University,1,China,China
2023,Gwangju Institute of Science and Technology,1,Other/Unknown,"Korea, Republic of"
2023,HEC Montreal,2,Other/Unknown,Unknown
2023,HES-SO : UAS Western Switzerland,1,Europe,Switzerland
2023,HKUST (GZ),3,Other/Unknown,Unknown
2023,HKUST(GZ),2,Other/Unknown,Unknown
2023,"HRL Laboratories, LLC",1,Other/Unknown,Unknown
2023,Hamad Bin Khalifa University,2,Middle East & Africa,Qatar
2023,Hanyang University,2,Asia-Pacific (excl. China),South Korea
2023,Harbin Engineering University,2,China,China
2023,Harbin Institute of Technology,19,China,China
2023,Harvard University,99,United States,United States
2023,Harvey Mudd College,2,United States,United States
2023,Hebei University of Technology,1,China,China
2023,Hebrew University of Jerusalem,14,Middle East & Africa,Israel
2023,Hefei University of Technology,4,China,China
2023,Heinrich-Heine Universität Düsseldorf,1,Europe,Germany
2023,Helin Data BV,1,Other/Unknown,Unknown
2023,Helmholtz Association,9,Europe,Germany
2023,Heriot-Watt University,1,Europe,United Kingdom
2023,Higher School of Economics,1,Other/Unknown,Russian Federation
2023,Hillbot,2,Other/Unknown,Unknown
2023,Ho Technical University,17,Middle East & Africa,Ghana
2023,Hogeschool van Amsterdam,1,Europe,Netherlands
2023,Hokkaido University,1,Asia-Pacific (excl. China),Japan
2023,Honeywell,1,Other/Unknown,Unknown
2023,Hong Kong Baptist University,7,China,Hong Kong
2023,Hong Kong University of Science and Technology,1,China,Hong Kong
2023,Hongik University,2,Other/Unknown,"Korea, Republic of"
2023,Horizon Robotics,2,Other/Unknown,Unknown
2023,Huawei,53,China,China
2023,Huawei Noah's Ark Lab,13,China,China
2023,Huazhong Agricultural University,1,China,China
2023,Huazhong University of Science and Technology,26,China,China
2023,Hue University,1,Other/Unknown,Viet Nam
2023,Hugging Face,2,Other/Unknown,Unknown
2023,Hunan University,22,China,China
2023,Huya Inc,1,Other/Unknown,Unknown
2023,IBM Research,39,United States,United States
2023,IDEAS NCBR,3,Other/Unknown,Unknown
2023,IE University,1,Europe,Spain
2023,IIAI,1,Other/Unknown,Unknown
2023,INRAE,1,Other/Unknown,Unknown
2023,INSAIT,1,Other/Unknown,Unknown
2023,INSEAD,1,Europe,France
2023,IRD,1,Other/Unknown,Unknown
2023,IRISA,1,Other/Unknown,Unknown
2023,IRIT,1,Other/Unknown,Unknown
2023,IRT SystemX,1,Other/Unknown,Unknown
2023,ISCAS,1,Other/Unknown,Unknown
2023,IT Park University,1,Other/Unknown,Uzbekistan
2023,IT University of Copenhagen,3,Europe,Denmark
2023,ITMO University,1,Europe,Russia
2023,ITT Technical Institute,22,United States,United States
2023,Icahn School of Medicine at Mount Sinai,1,United States,United States
2023,Idiap Research Institute,1,Europe,Switzerland
2023,Illinois Institute of Technology,2,United States,United States
2023,Imperial College London,30,Europe,United Kingdom
2023,"Independent University, Bangladesh",2,Asia-Pacific (excl. China),Bangladesh
2023,Indian Institute of Information Technology Sri City,1,Asia-Pacific (excl. China),India
2023,Indian Institute of Science,5,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Bombay",5,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Delhi",5,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Gandhinagar",2,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Hyderabad",2,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Kanpur",7,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Kharagpur",3,Asia-Pacific (excl. China),India
2023,"Indian Institute of Technology, Madras",2,Asia-Pacific (excl. China),India
2023,Indian Statistical Institute,1,Asia-Pacific (excl. China),India
2023,Indian University,1,Asia-Pacific (excl. China),India
2023,Indiana Institute of Technology,1,United States,United States
2023,Indiana University,2,United States,United States
2023,Indiana University - Bloomington,2,United States,United States
2023,Infinigence AI,1,Other/Unknown,Unknown
2023,Infosys Limited,1,Other/Unknown,Unknown
2023,Inistro Inc.,1,Other/Unknown,Unknown
2023,Inria,38,Europe,France
2023,Inspir AI,1,Other/Unknown,Unknown
2023,InstaDeep,4,Other/Unknown,Unknown
2023,Instacart,1,Other/Unknown,Unknown
2023,Institut National des Sciences Appliquées de Rouen,1,Europe,France
2023,Institut polytechnique de Grenoble,1,Europe,France
2023,Institute for Advanced Study,6,United States,United States
2023,Institute for Command Engineers of The Ministry for Emergency Situations,1,Other/Unknown,Belarus
2023,Institute of Information Technology,3,Middle East & Africa,Namibia
2023,Institute of Science and Technology,16,Europe,Austria
2023,Intel,8,United States,United States
2023,Intel Labs,1,United States,United States
2023,Intellifusion,1,Other/Unknown,Unknown
2023,International Higher School for Advanced Studies Trieste,1,Europe,Italy
2023,International Technological University,1,United States,United States
2023,International University in Germany,1,Europe,Germany
2023,International University of Japan,2,Asia-Pacific (excl. China),Japan
2023,Intuit,1,Other/Unknown,Unknown
2023,Invariant labs,2,Other/Unknown,Unknown
2023,Inverted AI,1,Other/Unknown,Unknown
2023,Iowa State University,10,United States,United States
2023,Iran University of Science and Technology Tehran,1,Middle East & Africa,Iran
2023,Isomorphic labs,1,Other/Unknown,Unknown
2023,IÉSEG School of Management,3,Europe,France
2023,J.P. Morgan Chase,3,Other/Unknown,Unknown
2023,JD,3,Other/Unknown,Unknown
2023,JD.com,2,China,China
2023,Jagiellonian University Cracow,1,Europe,Poland
2023,Jai Narain Vyas University,1,Asia-Pacific (excl. China),India
2023,James Cook University of North Queensland,1,Asia-Pacific (excl. China),Australia
2023,Jami Institute of Technology,43,Middle East & Africa,Iran
2023,Japan Advanced Institute of Science and Technology,1,Asia-Pacific (excl. China),Japan
2023,Japanese Red Cross College of Nursing,2,Asia-Pacific (excl. China),Japan
2023,Jilin University,8,China,China
2023,Jinan University,1,Middle East & Africa,Lebanon
2023,Jingdong Inc.,1,Other/Unknown,Unknown
2023,Johann Wolfgang Goethe Universität Frankfurt am Main,3,Europe,Germany
2023,Johannes Kepler Universität Linz,11,Europe,Austria
2023,Johns Hopkins University,36,United States,United States
2023,Johns Hopkins University Applied Physics Laboratory,13,United States,United States
2023,KRAFTON,1,Other/Unknown,Unknown
2023,KTH Royal Institute of Technology,8,Europe,Sweden
2023,KU Leuven,8,Europe,Belgium
2023,Kakao Brain,1,Asia-Pacific (excl. China),South Korea
2023,KakaoEnterprise,1,Other/Unknown,Unknown
2023,Karlsruhe Institute of Technology,5,Europe,Germany
2023,Karlsruher Institut für Technologie,3,Europe,Germany
2023,Ke Holdings,1,Other/Unknown,Unknown
2023,Keio University,2,Asia-Pacific (excl. China),Japan
2023,Kettering University,1,United States,United States
2023,"Khalifa University of Science, Technology and Research",1,Middle East & Africa,United Arab Emirates
2023,Kharkiv National University,6,Other/Unknown,Ukraine
2023,King Abdullah University of Science and Technology,14,Middle East & Africa,Saudi Arabia
2023,King Saud University,1,Middle East & Africa,Saudi Arabia
2023,King's College,3,United States,United States
2023,"King's College London, University of London",5,Europe,United Kingdom
2023,Kivira,1,Other/Unknown,Unknown
2023,Kookmin University,1,Other/Unknown,"Korea, Republic of"
2023,Korea Advanced Institute of Science & Technology,53,Other/Unknown,"Korea, Republic of"
2023,Korea University,12,Other/Unknown,"Korea, Republic of"
2023,Koç University,2,Other/Unknown,Turkiye
2023,Krafton Inc.,1,Other/Unknown,Unknown
2023,Kuaishou Inc.,1,Other/Unknown,Unknown
2023,Kuaishou- 快手科技,4,Other/Unknown,Unknown
2023,Kyoto University,7,Asia-Pacific (excl. China),Japan
2023,Kyung Hee University,2,Other/Unknown,"Korea, Republic of"
2023,Kyungpook National University,1,Other/Unknown,"Korea, Republic of"
2023,Kyushu University,1,Asia-Pacific (excl. China),Japan
2023,LG AI Research,2,Asia-Pacific (excl. China),South Korea
2023,LG Corporation,2,Other/Unknown,Unknown
2023,LGCNS,1,Other/Unknown,Unknown
2023,LINE,1,Other/Unknown,Unknown
